dataset,pair,virus,reference,n_differing_drivers,driver_positions_mature,distinct_blocks,n_replicate_rows,class
H3N2,A/Bilthoven/16398/1968 vs A/Beijing/353/1989,A/Bilthoven/16398/1968,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/16398/1968 vs A/Caen/1/1984,A/Bilthoven/16398/1968,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/16398/1968 vs A/Colorado/2/1986,A/Bilthoven/16398/1968,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/16398/1968 vs A/Victoria/7/1987,A/Bilthoven/16398/1968,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/17938/1969 vs A/Beijing/353/1989,A/Bilthoven/17938/1969,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/17938/1969 vs A/Caen/1/1984,A/Bilthoven/17938/1969,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/17938/1969 vs A/Colorado/2/1986,A/Bilthoven/17938/1969,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/17938/1969 vs A/Leningrad/360/1986,A/Bilthoven/17938/1969,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/17938/1969 vs A/Netherlands/330/1985,A/Bilthoven/17938/1969,A/Netherlands/330/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/17938/1969 vs A/Philippines/2/1982,A/Bilthoven/17938/1969,A/Philippines/2/1982,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/17938/1969 vs A/Victoria/7/1987,A/Bilthoven/17938/1969,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21438/1971 vs A/Beijing/353/1989,A/Bilthoven/21438/1971,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21438/1971 vs A/Caen/1/1984,A/Bilthoven/21438/1971,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21438/1971 vs A/Colorado/2/1986,A/Bilthoven/21438/1971,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21438/1971 vs A/Leningrad/360/1986,A/Bilthoven/21438/1971,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21438/1971 vs A/Netherlands/330/1985,A/Bilthoven/21438/1971,A/Netherlands/330/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21438/1971 vs A/Philippines/2/1982,A/Bilthoven/21438/1971,A/Philippines/2/1982,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21438/1971 vs A/Stockholm/10/1985,A/Bilthoven/21438/1971,A/Stockholm/10/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21438/1971 vs A/Victoria/7/1987,A/Bilthoven/21438/1971,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21793/1972 vs A/Netherlands/209/1980,A/Bilthoven/21793/1972,A/Netherlands/209/1980,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21793/1972 vs A/Netherlands/241/1982,A/Bilthoven/21793/1972,A/Netherlands/241/1982,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21793/1972 vs A/Netherlands/330/1985,A/Bilthoven/21793/1972,A/Netherlands/330/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21793/1972 vs A/Netherlands/450/1988,A/Bilthoven/21793/1972,A/Netherlands/450/1988,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21793/1972 vs A/Philippines/2/1982,A/Bilthoven/21793/1972,A/Philippines/2/1982,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21793/1972 vs A/Rotterdam/577/1980,A/Bilthoven/21793/1972,A/Rotterdam/577/1980,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21793/1972 vs A/Stockholm/10/1985,A/Bilthoven/21793/1972,A/Stockholm/10/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21793/1972 vs A/Wellington/4/1985,A/Bilthoven/21793/1972,A/Wellington/4/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21801/1971 vs A/Beijing/353/1989,A/Bilthoven/21801/1971,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21801/1971 vs A/Caen/1/1984,A/Bilthoven/21801/1971,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21801/1971 vs A/Colorado/2/1986,A/Bilthoven/21801/1971,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21801/1971 vs A/Leningrad/360/1986,A/Bilthoven/21801/1971,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21801/1971 vs A/Netherlands/330/1985,A/Bilthoven/21801/1971,A/Netherlands/330/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21801/1971 vs A/Philippines/2/1982,A/Bilthoven/21801/1971,A/Philippines/2/1982,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21801/1971 vs A/Stockholm/10/1985,A/Bilthoven/21801/1971,A/Stockholm/10/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/21801/1971 vs A/Victoria/7/1987,A/Bilthoven/21801/1971,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23290/1972 vs A/Beijing/353/1989,A/Bilthoven/23290/1972,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23290/1972 vs A/Caen/1/1984,A/Bilthoven/23290/1972,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23290/1972 vs A/Colorado/2/1986,A/Bilthoven/23290/1972,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23290/1972 vs A/Stockholm/10/1985,A/Bilthoven/23290/1972,A/Stockholm/10/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23290/1972 vs A/Victoria/7/1987,A/Bilthoven/23290/1972,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23290/1972 vs A/Wellington/4/1985,A/Bilthoven/23290/1972,A/Wellington/4/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23337/1972 vs A/Beijing/353/1989,A/Bilthoven/23337/1972,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23337/1972 vs A/Caen/1/1984,A/Bilthoven/23337/1972,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23337/1972 vs A/Colorado/2/1986,A/Bilthoven/23337/1972,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23337/1972 vs A/Stockholm/10/1985,A/Bilthoven/23337/1972,A/Stockholm/10/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23337/1972 vs A/Victoria/7/1987,A/Bilthoven/23337/1972,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/23337/1972 vs A/Wellington/4/1985,A/Bilthoven/23337/1972,A/Wellington/4/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2600/1975 vs A/Scotland/840/1974,A/Bilthoven/2600/1975,A/Scotland/840/1974,6,11;157;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2600/1975 vs A/Texas/1/1977,A/Bilthoven/2600/1975,A/Texas/1/1977,6,11;158;189;190;193;278,6,1,multi-block
H3N2,A/Bilthoven/2668/1970 vs A/Beijing/353/1989,A/Bilthoven/2668/1970,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2668/1970 vs A/Caen/1/1984,A/Bilthoven/2668/1970,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2668/1970 vs A/Colorado/2/1986,A/Bilthoven/2668/1970,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2668/1970 vs A/Leningrad/360/1986,A/Bilthoven/2668/1970,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2668/1970 vs A/Netherlands/330/1985,A/Bilthoven/2668/1970,A/Netherlands/330/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2668/1970 vs A/Philippines/2/1982,A/Bilthoven/2668/1970,A/Philippines/2/1982,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2668/1970 vs A/Victoria/7/1987,A/Bilthoven/2668/1970,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2813/1975 vs A/Bilthoven/2461/1978,A/Bilthoven/2813/1975,A/Bilthoven/2461/1978,6,11;157;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2813/1975 vs A/Lyon/1149/1991,A/Bilthoven/2813/1975,A/Lyon/1149/1991,6,11;133;158;189;190;278,6,1,multi-block
H3N2,A/Bilthoven/2813/1975 vs A/Madrid/G252/1993,A/Bilthoven/2813/1975,A/Madrid/G252/1993,6,11;133;157;158;189;278,6,1,multi-block
H3N2,A/Bilthoven/2813/1975 vs A/Netherlands/1/1995,A/Bilthoven/2813/1975,A/Netherlands/1/1995,6,11;133;157;158;189;278,6,1,multi-block
H3N2,A/Bilthoven/2813/1975 vs A/Netherlands/172/1996,A/Bilthoven/2813/1975,A/Netherlands/172/1996,6,11;157;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2813/1975 vs A/Netherlands/218/1995,A/Bilthoven/2813/1975,A/Netherlands/218/1995,6,11;157;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2813/1975 vs A/Netherlands/233/1982,A/Bilthoven/2813/1975,A/Netherlands/233/1982,6,11;157;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2813/1975 vs A/Scotland/840/1974,A/Bilthoven/2813/1975,A/Scotland/840/1974,6,11;157;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/2813/1975 vs A/Texas/1/1977,A/Bilthoven/2813/1975,A/Texas/1/1977,6,11;158;189;190;193;278,6,1,multi-block
H3N2,A/Bilthoven/2813/1975 vs A/Victoria/2/1990,A/Bilthoven/2813/1975,A/Victoria/2/1990,6,11;133;158;189;190;278,6,1,multi-block
H3N2,A/Bilthoven/3517/1973 vs A/Beijing/353/1989,A/Bilthoven/3517/1973,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/3517/1973 vs A/Caen/1/1984,A/Bilthoven/3517/1973,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/3517/1973 vs A/Colorado/2/1986,A/Bilthoven/3517/1973,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/3517/1973 vs A/Netherlands/330/1985,A/Bilthoven/3517/1973,A/Netherlands/330/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/3517/1973 vs A/Philippines/2/1982,A/Bilthoven/3517/1973,A/Philippines/2/1982,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/3517/1973 vs A/Stockholm/10/1985,A/Bilthoven/3517/1973,A/Stockholm/10/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/3517/1973 vs A/Victoria/7/1987,A/Bilthoven/3517/1973,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/3517/1973 vs A/Wellington/4/1985,A/Bilthoven/3517/1973,A/Wellington/4/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/4273/1975 vs A/England/496/1980,A/Bilthoven/4273/1975,A/England/496/1980,6,11;157;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/4273/1975 vs A/Scotland/840/1974,A/Bilthoven/4273/1975,A/Scotland/840/1974,6,11;157;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/4273/1975 vs A/Texas/1/1977,A/Bilthoven/4273/1975,A/Texas/1/1977,6,11;158;189;190;193;278,6,1,multi-block
H3N2,A/Bilthoven/5146/1974 vs A/Netherlands/330/1985,A/Bilthoven/5146/1974,A/Netherlands/330/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/5146/1974 vs A/Wellington/4/1985,A/Bilthoven/5146/1974,A/Wellington/4/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/552/1973 vs A/Beijing/353/1989,A/Bilthoven/552/1973,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/552/1973 vs A/Caen/1/1984,A/Bilthoven/552/1973,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/552/1973 vs A/Colorado/2/1986,A/Bilthoven/552/1973,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/552/1973 vs A/Stockholm/10/1985,A/Bilthoven/552/1973,A/Stockholm/10/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/552/1973 vs A/Victoria/7/1987,A/Bilthoven/552/1973,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/552/1973 vs A/Wellington/4/1985,A/Bilthoven/552/1973,A/Wellington/4/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/5930/1974 vs A/Lyon/1149/1991,A/Bilthoven/5930/1974,A/Lyon/1149/1991,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/5930/1974 vs A/Victoria/2/1990,A/Bilthoven/5930/1974,A/Victoria/2/1990,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6022/1972 vs A/Beijing/353/1989,A/Bilthoven/6022/1972,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6022/1972 vs A/Caen/1/1984,A/Bilthoven/6022/1972,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6022/1972 vs A/Colorado/2/1986,A/Bilthoven/6022/1972,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6022/1972 vs A/Leningrad/360/1986,A/Bilthoven/6022/1972,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6022/1972 vs A/Netherlands/330/1985,A/Bilthoven/6022/1972,A/Netherlands/330/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6022/1972 vs A/Philippines/2/1982,A/Bilthoven/6022/1972,A/Philippines/2/1982,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6022/1972 vs A/Stockholm/10/1985,A/Bilthoven/6022/1972,A/Stockholm/10/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6022/1972 vs A/Victoria/7/1987,A/Bilthoven/6022/1972,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6449/1971 vs A/Beijing/353/1989,A/Bilthoven/6449/1971,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6449/1971 vs A/Caen/1/1984,A/Bilthoven/6449/1971,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6449/1971 vs A/Colorado/2/1986,A/Bilthoven/6449/1971,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6449/1971 vs A/Leningrad/360/1986,A/Bilthoven/6449/1971,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6449/1971 vs A/Netherlands/330/1985,A/Bilthoven/6449/1971,A/Netherlands/330/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6449/1971 vs A/Philippines/2/1982,A/Bilthoven/6449/1971,A/Philippines/2/1982,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6449/1971 vs A/Stockholm/10/1985,A/Bilthoven/6449/1971,A/Stockholm/10/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6449/1971 vs A/Victoria/7/1987,A/Bilthoven/6449/1971,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/6449/1971 vs A/Wellington/4/1985,A/Bilthoven/6449/1971,A/Wellington/4/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/748/1973 vs A/Beijing/353/1989,A/Bilthoven/748/1973,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/748/1973 vs A/Caen/1/1984,A/Bilthoven/748/1973,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/748/1973 vs A/Colorado/2/1986,A/Bilthoven/748/1973,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/748/1973 vs A/Leningrad/360/1986,A/Bilthoven/748/1973,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/748/1973 vs A/Netherlands/330/1985,A/Bilthoven/748/1973,A/Netherlands/330/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/748/1973 vs A/Philippines/2/1982,A/Bilthoven/748/1973,A/Philippines/2/1982,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/748/1973 vs A/Stockholm/10/1985,A/Bilthoven/748/1973,A/Stockholm/10/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/748/1973 vs A/Victoria/7/1987,A/Bilthoven/748/1973,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/748/1973 vs A/Wellington/4/1985,A/Bilthoven/748/1973,A/Wellington/4/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/808/1969 vs A/Leningrad/360/1986,A/Bilthoven/808/1969,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/908/1969 vs A/Beijing/353/1989,A/Bilthoven/908/1969,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/908/1969 vs A/Caen/1/1984,A/Bilthoven/908/1969,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/908/1969 vs A/Colorado/2/1986,A/Bilthoven/908/1969,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/908/1969 vs A/Leningrad/360/1986,A/Bilthoven/908/1969,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/908/1969 vs A/Victoria/7/1987,A/Bilthoven/908/1969,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/93/1970 vs A/Beijing/353/1989,A/Bilthoven/93/1970,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/93/1970 vs A/Caen/1/1984,A/Bilthoven/93/1970,A/Caen/1/1984,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/93/1970 vs A/Colorado/2/1986,A/Bilthoven/93/1970,A/Colorado/2/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/93/1970 vs A/Leningrad/360/1986,A/Bilthoven/93/1970,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/93/1970 vs A/Netherlands/330/1985,A/Bilthoven/93/1970,A/Netherlands/330/1985,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/93/1970 vs A/Philippines/2/1982,A/Bilthoven/93/1970,A/Philippines/2/1982,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/93/1970 vs A/Victoria/7/1987,A/Bilthoven/93/1970,A/Victoria/7/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Bilthoven/9459/1974 vs A/Beijing/353/1989,A/Bilthoven/9459/1974,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Brisbane/8/1996 vs A/Lyon/1149/1991,A/Brisbane/8/1996,A/Lyon/1149/1991,6,133;157;158;189;190;278,6,1,multi-block
H3N2,A/ChristChurch/2/1988 vs A/England/496/1980,A/ChristChurch/2/1988,A/England/496/1980,6,157;158;189;190;193;278,6,1,multi-block
H3N2,A/Colorado/2/1986 vs A/Bilthoven/21793/1972,A/Colorado/2/1986,A/Bilthoven/21793/1972,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Colorado/2/1986 vs A/England/42/1972,A/Colorado/2/1986,A/England/42/1972,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Colorado/2/1986 vs A/HongKong/1/1968,A/Colorado/2/1986,A/HongKong/1/1968,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/Colorado/2/1986 vs A/Netherlands/1/1995,A/Colorado/2/1986,A/Netherlands/1/1995,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Eindhoven/3447/1989 vs A/Guizhou/54/1989,A/Eindhoven/3447/1989,A/Guizhou/54/1989,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/England/42/1972 vs A/Beijing/32/1992,A/England/42/1972,A/Beijing/32/1992,6,11;133;158;189;190;278,6,2,multi-block
H3N2,A/England/42/1972 vs A/Beijing/352/1989,A/England/42/1972,A/Beijing/352/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/England/42/1972 vs A/Beijing/353/1989,A/England/42/1972,A/Beijing/353/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/England/42/1972 vs A/Leningrad/360/1986,A/England/42/1972,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/England/42/1972 vs A/Philippines/2/1982,A/England/42/1972,A/Philippines/2/1982,6,11;133;158;189;193;278,6,2,multi-block
H3N2,A/England/42/1972 vs A/Shanghai/11/1987,A/England/42/1972,A/Shanghai/11/1987,6,11;133;158;189;193;278,6,2,multi-block
H3N2,A/England/42/1972 vs A/Sichuan/2/1987,A/England/42/1972,A/Sichuan/2/1987,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/England/42/1972 vs A/Sydney/5/1997,A/England/42/1972,A/Sydney/5/1997,6,11;157;158;189;190;278,6,1,multi-block
H3N2,A/Finland/338/1995 vs A/Lyon/1149/1991,A/Finland/338/1995,A/Lyon/1149/1991,6,133;157;158;189;190;278,6,1,multi-block
H3N2,A/Finland/339/1995 vs A/Lyon/1149/1991,A/Finland/339/1995,A/Lyon/1149/1991,6,133;157;158;189;190;278,6,1,multi-block
H3N2,A/Finland/381/1995 vs A/Lyon/1149/1991,A/Finland/381/1995,A/Lyon/1149/1991,6,133;157;158;189;190;278,6,1,multi-block
H3N2,A/Geneva/3958/1996 vs A/Lyon/1149/1991,A/Geneva/3958/1996,A/Lyon/1149/1991,6,133;157;158;189;190;278,6,1,multi-block
H3N2,A/Geneva/5007/1989 vs A/Guizhou/54/1989,A/Geneva/5007/1989,A/Guizhou/54/1989,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Geneva/AI9509/1995 vs A/Lyon/1149/1991,A/Geneva/AI9509/1995,A/Lyon/1149/1991,6,133;157;158;189;190;278,6,1,multi-block
H3N2,A/Guangdong/25/1993 vs A/Philippines/2/1982,A/Guangdong/25/1993,A/Philippines/2/1982,6,11;133;157;189;190;193,6,1,multi-block
H3N2,A/Guizhou/54/1989 vs A/Beijing/32/1992,A/Guizhou/54/1989,A/Beijing/32/1992,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Guizhou/54/1989 vs A/Beijing/353/1989,A/Guizhou/54/1989,A/Beijing/353/1989,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Guizhou/54/1989 vs A/Colorado/2/1986,A/Guizhou/54/1989,A/Colorado/2/1986,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Guizhou/54/1989 vs A/Leningrad/360/1986,A/Guizhou/54/1989,A/Leningrad/360/1986,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Guizhou/54/1989 vs A/Netherlands/330/1985,A/Guizhou/54/1989,A/Netherlands/330/1985,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Guizhou/54/1989 vs A/Netherlands/450/1988,A/Guizhou/54/1989,A/Netherlands/450/1988,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Guizhou/54/1989 vs A/Netherlands/620/1989,A/Guizhou/54/1989,A/Netherlands/620/1989,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Guizhou/54/1989 vs A/Sichuan/2/1987,A/Guizhou/54/1989,A/Sichuan/2/1987,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Guizhou/54/1989 vs A/Victoria/2/1990,A/Guizhou/54/1989,A/Victoria/2/1990,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Guizhou/54/1989 vs A/Victoria/7/1987,A/Guizhou/54/1989,A/Victoria/7/1987,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/Guizhou/54/1989 vs A/Wellington/4/1985,A/Guizhou/54/1989,A/Wellington/4/1985,6,133;157;158;189;190;193,6,1,multi-block
H3N2,A/HongKong/1/1968 vs A/Auckland/10/1997,A/HongKong/1/1968,A/Auckland/10/1997,6,11;157;158;189;190;278,6,1,multi-block
H3N2,A/HongKong/1/1968 vs A/Beijing/32/1992,A/HongKong/1/1968,A/Beijing/32/1992,6,11;133;158;189;190;278,6,2,multi-block
H3N2,A/HongKong/1/1968 vs A/Beijing/352/1989,A/HongKong/1/1968,A/Beijing/352/1989,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/HongKong/1/1968 vs A/Leningrad/360/1986,A/HongKong/1/1968,A/Leningrad/360/1986,6,11;133;158;189;193;278,6,1,multi-block
H3N2,A/HongKong/1/1968 vs A/Philippines/2/1982,A/HongKong/1/1968,A/Philippines/2/1982,6,11;133;158;189;193;278,6,2,multi-block
H3N2,A/HongKong/1/1968 vs A/Shanghai/11/1987,A/HongKong/1/1968,A/Shanghai/11/1987,6,11;133;158;189;193;278,6,2,multi-block
H3N2,A/HongKong/1/1968 vs A/Sydney/5/1997,A/HongKong/1/1968,A/Sydney/5/1997,6,11;157;158;189;190;278,6,2,multi-block
H3N2,A/HongKong/1/1989 vs A/Guizhou/54/1989,A/HongKong/1/1989,A/Guizhou/54/1989,6,133;157;158;189;190;193,6,1,multi-block
